Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
47866,1.186952472,0.195537499,0.616761941,0.651363934,-0.460710232,-0.70954709,-0.007083293,-0.086295171,0.025425023,-0.110689087,0.289800686,0.538093803,0.192955852,0.297179193,1.265375406,-0.082288911,-0.023162612,-1.091466626,-0.601282585,-0.131010026,-0.206625545,-0.575566497,0.203663334,0.393904114,0.098130231,0.103800443,-0.013143116,0.019465623,5.49,0
47923,0.364376991,1.443523465,-2.220907374,2.036985086,-1.237055031,-1.728161006,-2.058582365,0.358895084,-1.393305709,-3.505790326,2.814314155,-3.342175996,-0.150269367,-4.820322244,1.102609558,-3.157032672,-4.405850225,-2.558827851,-0.208809537,0.310979603,0.402729681,-0.132128892,-0.032977176,0.460860837,0.560403798,0.409366102,0.539668285,0.296918378,0.76,1
47933,1.157286926,-0.21038218,-0.630014431,-0.315053115,0.499255574,0.299127106,0.194952081,-0.007715436,-0.260529531,-0.029602284,0.556391357,0.75607659,0.636501062,0.45038878,0.45640392,0.322195342,-0.688000461,-0.191832219,0.495387996,0.144327288,-0.035319555,-0.238921316,-0.257934751,-1.228513531,0.489543322,1.093670119,-0.102906829,-0.015516405,88.86,0
47946,1.214046722,0.217890809,0.3993898,0.945208356,-0.101512134,-0.108243691,-0.099976182,0.071884605,0.24858724,-0.053539327,-0.672186653,-0.208869629,-0.667994471,0.454366585,1.449674236,0.182816698,-0.359178372,-0.537779916,-0.447388639,-0.206485714,-0.293180362,-0.859018322,0.125645484,-0.508650498,0.253562745,-0.629445446,0.040632696,0.022467103,2.99,0
47982,-1.232804128,2.244118745,-1.703825793,1.492535865,-1.19298517,-1.686110213,-1.864611505,0.856122314,-1.973535278,-3.942382904,2.40165068,-3.394265618,-0.145161725,-4.329795513,0.758760886,-3.199046476,-4.480183565,-2.485668784,-0.095807434,0.207889302,0.560475066,0.165681718,-0.013753517,0.47493518,-0.218725074,0.302809126,0.466030942,0.250133539,0.76,1
48380,-2.790771039,-1.464268987,1.031165008,1.921356084,-0.09001382,-0.483871348,0.780731181,-0.348775796,0.609133452,0.225933803,-1.064534195,-0.787372738,-1.576469585,-0.126756362,0.367012282,-0.635321655,0.327006411,0.043816087,1.403573762,-1.376720779,-0.392667222,0.440019839,0.777659196,0.418551936,0.244563186,-0.159360689,0.060539534,0.356958363,208.58,1
48533,1.243848449,0.524525773,-0.538883626,1.209195974,0.479537597,-0.197428734,0.04916626,0.037791632,0.128118591,-0.552902906,-0.668358831,-0.818803694,-0.883832091,-0.994580854,1.50684875,0.624003315,0.705794272,0.524181774,-0.731749846,-0.171540655,-0.051659886,-0.084089409,-0.192846389,-0.917391986,0.681952813,-0.194418574,0.045917145,0.040135998,1,1
48541,-3.011454305,-2.19072099,1.318274893,-1.034283804,-1.2543177,0.060358798,-0.80515251,0.0344397,-2.045556562,1.926933449,1.311465102,-0.93960174,-0.164529807,-0.33327645,1.175669442,-0.446125996,0.78574685,0.654358812,0.919333773,-1.592301906,-0.353858112,0.672945026,0.251554388,0.073241725,0.149924254,0.081454159,-0.230580198,-0.389037333,154,0
48645,-0.454025186,0.847147677,1.632184772,0.711215243,0.228333076,0.137778122,0.612543769,0.218101665,-0.523123053,-0.396901215,1.119781643,0.773152674,-0.689958877,0.242851536,-0.985156922,-0.675723114,0.12800659,-0.331941135,0.012223008,-0.14919971,0.038790005,0.255337076,-0.195901139,0.216248767,0.129337795,-0.382302191,0.085862275,0.047074323,7.55,0
48800,1.081565419,-0.197324072,1.269098435,0.988422839,-0.964201826,0.197828718,-0.827832379,0.273970913,0.51987119,0.104285834,0.86303706,0.577331533,-0.147554663,0.09028533,0.947055225,1.075751826,-1.115670221,1.254025357,-0.383912348,-0.041751447,0.298041567,0.800582734,-0.146521781,0.016105952,0.359297144,-0.254081327,0.064217292,0.034923567,39.95,0
48884,-2.139050557,1.394367662,-0.612034895,1.049327056,-1.162101908,-0.768219363,-1.997237401,0.574996543,-0.980831776,-2.495619245,2.555589153,-3.53043627,-1.016233815,-3.455196577,-0.056363386,-2.46773703,-7.140325966,-1.271280022,-0.001721924,0.025426513,0.696954881,0.740003045,-0.155115249,-0.050607446,0.268368293,-0.469432841,-0.405813768,-0.152170847,19.73,1
49003,-1.893782833,-0.156521561,0.404675198,1.172684433,1.051935682,-0.772038116,0.368430495,0.106076942,-0.40332487,0.426695922,0.720139233,1.020305892,0.566163867,0.2210981,-0.549522165,-0.432225712,-0.293475633,0.374954352,1.215997605,-0.347353846,-0.038519015,0.783415168,0.980918368,0.035962142,-0.049554422,-0.318099084,0.096220737,-0.07941588,1,0
49684,1.201336993,0.077659388,0.582916183,0.570249823,-0.678652654,-0.826740816,-0.155196305,0.027810943,0.036421785,0.154183702,1.367046712,0.194260597,-1.556162541,0.796629708,0.508564792,0.521763731,-0.499405522,0.101201554,0.105336531,-0.200601272,-0.212320974,-0.737798779,0.170144565,0.482427474,0.100765351,0.070312384,-0.044087978,0.00718606,1.98,0
49985,-1.554216368,1.694229289,-0.903333638,2.425436085,-2.899787485,0.13302843,-0.286225919,0.555944559,-1.394918382,-2.892611761,1.962235975,-2.385262661,0.458337202,-3.724543454,1.843978325,-2.013923708,-2.815600296,-1.092290272,0.13968723,-0.032334386,0.493436339,0.733393182,0.20234996,0.492053701,-0.183790909,-0.19991712,0.395200622,0.027693032,360,1
50049,1.25619922,-0.015230964,-1.469229335,-0.093910798,2.128519824,3.459438539,-0.660356339,0.902599477,0.461278411,-0.713639317,-0.159715858,0.009972693,-0.24968224,-1.417507691,-0.0434214,0.43192215,0.63686093,0.484267062,0.355506481,0.048464853,-0.23414211,-0.584964355,-0.130328847,0.941958609,0.70613418,0.426655994,0.003527567,0.036223687,12.31,0
50628,-1.002922311,-0.24561727,1.60910855,-2.508400635,-1.490551301,-0.61569188,-0.918119406,0.581481586,-1.970610797,0.668298939,-1.6732789,-2.357872419,-1.516417258,0.033413526,0.500147334,0.36000951,0.265767311,0.860796824,-0.773691893,-0.334121561,-0.055745255,-0.023227115,-0.244893906,-0.196530491,0.440338566,-0.130734632,0.169777761,0.03628444,24,0
50706,-8.461844701,6.866198415,-11.83826922,4.194210967,-6.923097097,-3.221146649,-7.553496511,6.015618187,-2.46614344,-6.246243185,2.94398522,-6.512389337,-0.698175947,-7.543645932,0.926455284,-4.330294806,-7.339697964,-2.550900854,0.645904896,0.814710156,0.918244481,-0.715366337,0.210747336,-0.060211474,0.509534595,-0.257283693,1.170026516,0.229300915,99.99,1
50808,-9.169789824,7.092196801,-12.35403687,4.243068974,-7.176437755,-3.386618049,-8.058011947,6.442908664,-2.412986602,-6.134906887,2.826671228,-6.309842777,-0.623002386,-7.279869219,0.924233226,-4.215537135,-7.171672415,-2.550336685,0.596364321,0.816651662,0.926156961,-0.817706132,-0.150434416,-0.03938306,0.485639754,-0.264324609,1.15969046,0.232758088,99.99,1
50911,-2.128483715,1.951930541,0.740166858,1.267257393,1.450532838,4.683968973,-0.712358904,1.327740216,0.244912183,2.824526311,-0.191054528,-0.679455773,0.331483133,-0.654102679,2.207482647,0.725574067,-0.877488323,1.151726118,0.608135555,1.154119095,-0.087464321,0.477379969,-0.220242924,1.000708187,0.475637065,0.406733054,0.59230393,0.040611854,31.2,0
51112,-9.848775832,7.365546486,-12.89853823,4.273323073,-7.611991011,-3.427045237,-8.350808153,6.863603922,-2.387567325,-6.065782363,2.707856405,-6.136034466,-0.545976096,-7.028980273,0.916068575,-4.092884494,-7.014621707,-2.530967259,0.554027499,0.832398066,0.931958309,-0.874467361,-0.192639469,-0.035426027,0.53866505,-0.263933517,1.134095094,0.225973164,99.99,1
51135,-10.52730443,7.639745109,-13.4431145,4.303402918,-8.048209867,-3.466996536,-8.643192792,7.2841053,-2.362096638,-5.99659592,2.58910354,-5.962261422,-0.468955403,-6.778183722,0.907946622,-3.970130032,-6.857612655,-2.511735682,0.511761952,0.847085223,0.937415596,-0.931178206,-0.235696693,-0.031393354,0.591558277,-0.263516323,1.108897298,0.219021143,99.99,1
51155,-11.20546139,7.914633492,-13.98775164,4.33334118,-8.484969523,-3.506561173,-8.935243032,7.704449151,-2.33658418,-5.927359169,2.470401016,-5.788517031,-0.391939257,-6.527462241,0.899859362,-3.847292842,-6.700637448,-2.492616107,0.469554314,0.860911742,0.942593331,-0.987848115,-0.279446305,-0.027299225,0.644344196,-0.263077923,1.084022528,0.211933357,99.99,1
51164,-3.028152929,2.297100304,-2.680595913,0.971675671,-1.171896055,-0.855764335,-0.357601285,1.772084993,-0.750432254,0.201323659,-1.647956702,1.324335908,1.976695407,1.472133234,0.515017961,0.25539865,0.255292368,0.091751972,0.52163155,0.10040864,0.149625601,0.333379863,-0.180678899,-0.387624554,-0.309681566,-0.355141887,0.348306084,0.0042041,89.99,0
51244,-1.586437169,0.045956163,0.150331357,-0.906954031,-1.816002013,1.95617984,-4.106669842,-8.031261828,-0.678187072,-1.668664867,-1.890575026,1.02625029,0.775303182,-0.168342011,-1.99724567,1.533502073,0.636900639,-1.400706141,-0.141922012,1.621245053,-3.688375735,1.641628326,-2.999750898,-0.189614474,0.303798712,-0.086695489,0.528203993,0.234233882,500.91,0
51677,1.035766554,0.102629255,1.433879239,2.489613592,-0.629208469,0.800582197,-0.76463873,0.48401305,-0.12100764,0.704232582,0.892341455,0.209786999,-1.219614523,0.184559331,-0.188051104,0.762376368,-0.467849137,0.101814102,-1.041629291,-0.240364821,0.023276929,0.083557213,0.076244683,-0.031512817,0.12364328,-0.032457175,0.041449242,0.021203302,6.79,0
51839,1.266325819,-0.131193931,0.471966873,-0.249896232,-0.635595954,-0.52988372,-0.370309731,0.044896742,0.269682308,-0.02097912,1.053466112,0.412160422,-0.633789783,0.452775938,0.655836568,0.732454165,-0.691852855,0.27340501,0.447108315,-0.09429107,-0.113381755,-0.380417746,0.054636734,0.045653277,0.107018808,0.909910007,-0.079473024,-0.005932031,0.46,0
51841,0.983697693,-0.963064401,0.610360782,-0.319851066,-1.550428693,-1.236274397,-0.174477152,-0.329519524,-1.006639245,0.536959672,0.20112277,0.562065916,1.137610349,-0.031085615,0.892729334,-1.257087215,0.06026725,0.436137775,-0.936784942,-0.05368941,-0.535051392,-1.503183746,0.182632943,0.919854224,-0.236934208,0.619848176,-0.078730013,0.056985457,194.65,0
51885,1.262484517,-0.485584078,0.192686907,-0.579091072,-0.990290396,-0.808943015,-0.662368353,-0.028039383,-0.950032766,0.327177045,1.744482225,-0.230603946,-0.162192987,-1.073339936,0.317986913,1.831317091,0.791150057,-0.30832874,0.589582468,0.193924222,0.122212264,0.126740557,-0.048787682,0.249936017,0.30889463,-0.303908304,0.015108784,0.042677428,54.9,0
51946,0.956845958,-1.272673453,0.364150115,-0.419546612,-1.223403655,-0.101258083,-0.567582915,0.118344837,-0.584145533,0.565024313,1.33426696,-0.036938982,-1.102953163,0.015359409,-0.816812042,0.492767443,0.845771746,-1.626378723,0.745321197,0.305913547,0.164567165,0.118861456,-0.131098481,0.244307461,0.328731778,-0.260113684,-0.012819492,0.029821219,183.6,0
52812,1.04568815,0.286165455,1.046065472,2.335853478,-0.334590314,0.271361763,-0.278031365,0.153076351,-0.757191574,0.780155294,0.950173699,0.78861938,0.638209727,0.140521641,0.085413479,1.309179056,-1.180159838,0.458767322,-0.733206289,0.012363703,-0.012995103,-0.20579583,0.000948296,-0.008314721,0.214360266,-0.151281497,0.0083594,0.031900743,50.96,0
52814,-1.101847007,-1.632441213,0.901066557,0.847752886,-1.249090729,0.654936785,1.448867826,0.023307913,-0.136742417,-0.150129183,1.172355083,-0.795988137,-2.136950966,0.578869439,1.412114723,0.013466807,-0.119204381,0.826814374,0.476859902,1.230277841,0.610653921,0.835795007,1.179955421,-0.029090886,-0.300895694,0.699174953,-0.336071709,-0.177586828,519.9,1
52934,1.036638558,0.40722728,0.757706165,3.161821447,-0.568122226,0.202180695,-0.689804056,0.411379939,0.336769232,-0.283731284,0.903117453,-0.158825775,-1.930709019,-2.376653641,-1.810172485,0.935791272,1.591506148,1.259470714,-0.666806394,-0.219461074,-0.050107622,0.123760576,-0.132567902,0.350230554,0.507701401,0.189620905,0.061015666,0.06314128,0.76,1
53031,0.206075454,1.387359821,-1.045286987,4.228686194,-1.647549174,-0.180896946,-2.943677575,0.859155533,-1.181743007,-3.096503599,3.200912355,-2.450832429,0.316619879,-6.397170315,-2.129728365,-2.427373075,-4.448472252,-1.21222045,0.034655456,0.3514844,0.469199426,0.344930464,-0.203799378,0.376640378,0.71548549,0.226002881,0.628544616,0.319917988,0.76,1
53076,1.296230804,0.417447288,0.193963068,0.901644195,0.130531367,-0.371634021,0.158125824,-0.202668657,-0.079511756,-0.045088248,-0.876737592,0.687487636,1.574717703,-0.00779123,0.948315692,0.377153837,-0.868182736,-0.067135112,-0.064492966,-0.02955935,-0.11211351,-0.220002032,-0.121021884,-0.440454448,0.671540041,-0.413518434,0.032838041,0.020600197,1.18,1
53082,1.207366747,-0.975943555,0.340299852,-0.50405229,0.737464078,4.652505618,-1.965437821,1.342958882,1.941974197,-0.513711875,-1.146727653,0.565211108,-0.147211687,-1.176438246,-1.16019791,0.017161005,-0.09290662,0.173777696,0.835613427,0.016065703,-0.028559405,0.308901641,-0.124066938,1.140998542,0.452361409,1.268530947,0.023704064,0.012487104,1,0
53176,1.252902562,-0.246360318,-0.680942776,-0.524176869,1.677491011,3.537494997,-0.900372734,0.929116806,0.243397814,-0.030349169,-0.086180333,0.059966418,0.152077028,0.195868386,1.498425786,0.901973538,-1.043621161,0.314847502,0.043525902,0.066831544,-0.131070363,-0.555449236,0.044408987,1.011575714,0.315559797,0.227304101,-0.0065803,0.022203633,19.99,0
53451,0.385108461,1.217620323,-1.953872165,2.087075991,-1.144225406,-0.576887995,-2.582865044,0.643229999,-1.191232692,-3.095093607,2.821144888,-3.100545658,0.146199374,-4.510123915,0.574490023,-2.123462785,-6.053319388,-0.706376153,0.572791028,0.380545212,0.594623132,0.372143666,-0.310455791,-0.624065149,0.84021613,-0.159451767,0.599482365,0.28891555,8,1
53456,1.094409925,-1.688745594,0.624115425,-1.413354215,-1.56818582,0.509245158,-1.337574779,0.25908185,-1.851301987,1.446744871,1.604871758,-0.140217081,0.296147949,-0.174039222,0.685012166,-0.516328592,0.700776001,-0.050992062,-0.920113963,-0.095899136,0.130884205,0.494208043,-0.074884852,-0.280200887,0.104469465,-0.076356969,0.05320612,0.03466994,154,0
53658,-1.739340964,1.344520789,-0.534379047,3.195291499,-0.416196142,-1.261960668,-2.340990939,0.713003646,-1.416264999,-2.996669302,0.747478136,-4.596611512,-1.927759702,-4.757074499,-1.247814819,-2.535494251,-5.356464544,-1.974748525,-0.603726269,0.002749478,0.383180108,-0.213952218,-0.336639825,0.237076301,0.246002932,-0.044227636,0.510729075,0.220951594,0,1
53727,-1.649278816,1.263973556,-1.050825674,2.237990639,-2.527889238,-0.889939993,-2.355253671,0.854658641,-1.281242617,-2.705011382,1.17447506,-4.381919567,-1.226665898,-2.953824253,1.994161194,-3.30425391,-5.585794366,-1.643704032,2.118633325,0.08740637,0.679176431,0.731907051,0.333045476,0.392505236,-0.274197298,0.802348668,0.390808553,0.112145531,112.45,1
53748,1.10902766,-0.318924306,1.321688551,0.909741419,-1.207710586,-0.063291572,-0.795524143,0.275862319,1.137322763,-0.240679764,-0.480751963,-0.182923817,-1.569716995,-0.052341179,0.596059467,-0.152935764,0.311136917,-0.602871593,-0.512631294,-0.23663086,-0.058683877,-0.021887738,0.11705741,0.394094992,0.084750847,0.331345269,0.023353513,0.024253965,11.5,0
53937,-2.042608199,1.573578074,-2.372652433,-0.572676431,-2.097352765,-0.174142123,-3.039519787,-1.634232951,-0.594808639,-5.459601894,2.378537225,-2.330270647,-0.246232725,-4.058523436,-0.316983147,-2.522660811,-5.603400348,-0.778439964,0.860211794,0.825565985,-0.723326196,0.501221637,-0.696892261,-0.600513726,0.127547029,-0.78607222,0.606097322,0.171696508,261.87,1
54264,-0.764912566,0.943662523,1.072432176,0.637557837,0.291215579,-0.225411266,0.930239161,-0.271289491,-0.283141973,0.709528783,0.87357602,-0.092197791,-0.86539968,0.331403096,0.511491794,-0.096027661,-0.646848102,0.757896528,0.839916713,0.066488099,0.101303777,0.497246407,-0.179177109,-0.002888301,-0.249499732,-0.375392031,-0.161314981,0.056426566,46.05,0
54342,-1.674996513,-0.323025397,3.023337879,0.560343028,0.62268912,-1.270217491,-0.434115023,0.147157029,-0.047768768,-0.853339139,-0.220832762,1.008289091,1.24782911,-0.59180064,-0.104974923,0.141588212,-0.48217369,-0.004548166,-1.123122731,0.254344933,0.322064903,0.719922487,-0.133406638,0.95765424,0.547594535,-0.379617059,0.053319806,0.108848002,2.6,0
54388,1.127480105,-0.023485264,0.704487566,0.767367883,-0.421559722,0.089989243,-0.251869573,0.1220759,0.216394565,-0.112375432,1.456937479,1.75021992,0.614227111,-0.117286572,-0.95458645,-0.560595495,0.145208478,-0.685609283,0.035904455,-0.101154569,0.012993374,0.327089165,-0.055351461,0.307961004,0.483801037,0.435411943,0.002703129,0.000866011,5.47,0
54560,1.187603187,0.675821317,0.133102105,2.373692572,0.22383206,-0.532249589,0.435078543,-0.113083248,-1.251522159,0.918604739,1.094130172,0.347633996,-0.53634763,0.798558391,-0.449433776,0.544812675,-0.704184539,0.044716932,-0.594006604,-0.183176542,0.031350367,0.016308728,-0.111689644,0.31672143,0.686172686,0.052916426,-0.046062603,-0.00119305,2.28,0
54593,-0.563602727,1.00023105,1.5354271,-0.258157805,0.131095852,-0.350843191,0.654382883,0.116603475,-0.650371374,-0.177680274,0.935041699,0.332682648,-0.324817824,0.400609613,0.204181924,0.48206969,-0.736237267,0.307445923,0.466930197,0.12584593,-0.185115325,-0.533302174,-0.078431849,-0.010214272,-0.234540647,0.072084883,0.299374973,0.16369691,10.63,0
54846,-2.986465508,-0.000891229,0.60588683,0.338337781,0.685448451,-1.581954437,0.504206377,-0.233402618,0.636767743,1.010291022,0.004517968,0.044396639,0.420853062,-0.931614225,1.147973683,0.483063094,-0.15247083,-0.285666259,0.072549849,-0.764274258,-0.875146364,-0.509848661,1.313917904,0.355064731,0.448551563,0.19348978,1.214587687,-0.013922897,1.79,1
54997,-1.039286855,-0.352764821,1.847817836,-1.820011819,-0.033938683,-0.418209031,-0.210565295,0.271737788,-1.419356483,0.221301118,1.510199367,0.059017395,0.206467701,-0.18942026,-0.182170069,1.353233097,-0.059121787,-1.284338929,-0.121407682,0.412792536,0.174695246,0.218028141,0.118365022,-0.001716707,-0.12443823,-0.53739445,0.309571681,0.171251996,50,0
55279,-5.753851922,0.577609831,-6.312781518,5.159401364,-1.69831985,-2.68328644,-7.934389138,2.37354992,-3.073078869,-7.145136625,6.25006759,-9.150822685,-1.37614147,-9.982584707,1.202216968,-7.565042492,-13.69147445,-4.366867281,2.181422736,0.017500021,1.177852408,0.175331359,-1.211123321,-0.446891082,-0.405520353,-0.16579749,1.505515913,0.35949205,1,1
55311,-6.15960693,1.468712923,-6.850888147,5.174706273,-2.986703924,-1.795054146,-6.545071526,2.621236138,-3.605870126,-8.122161075,6.029032563,-9.225855308,-1.546758631,-10.30933419,0.308062394,-7.787326221,-12.822177,-4.367677133,2.643984221,-0.289829586,1.061314182,0.125737469,0.589592332,-0.568730605,0.582824721,-0.042582645,0.951130233,0.158996024,0.83,1
55505,1.217760808,0.362681721,0.440733619,0.773237379,-0.507016435,-1.248364143,0.128681416,-0.246996903,-0.044512027,-0.297385701,0.28591158,0.531497237,0.525038811,-0.33669753,1.032236114,0.36795164,0.093146557,-0.447329168,-0.326220613,-0.051879394,-0.257134137,-0.745197426,0.158139336,0.681629978,0.181604476,0.072146364,-0.021877052,0.03631729,9.99,0
55614,-7.347954947,2.397041348,-7.572355818,5.177819255,-2.854838283,-1.795238774,-8.783234735,0.437156561,-3.74059751,-8.332863063,5.763189409,-8.707879292,-1.716949488,-9.577194393,0.146369003,-7.586490786,-12.50393097,-4.375631012,2.46519487,0.073163791,-0.17527337,0.543325052,-0.547955067,-0.50372169,-0.310932776,-0.163986018,1.197895047,0.378186688,0.83,1
